is_cause,sentence
0.0,"""A""/DET,""growing""/VERB,""body""/NOUN,""evidence""/NOUN,""including""/VERB,""study""/NOUN,""support""/NOUN,""protective""/ADJ,""effect""/NOUN,""oleocanthal""/ADJ,""OC""/NOUN,""extra-virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""EVOO""/NOUN,""early""/ADJ,""AD""/NOUN,""stage""/NOUN,""onset""/NOUN,""pathology""/NOUN"
0.0,"""Tea""/NOUN,""red""/ADJ,""wine""/NOUN,""cocoa""/NOUN,""good""/ADJ,""source""/NOUN,""flavanols""/NOUN,""highly""/ADV,""consumed""/VERB,""food""/NOUN,""might""/AUX,""contribute""/VERB,""prevent""/VERB,""diabetes""/NOUN"
0.0,"""Omega-3""/NOUN,""fatty""/NOUN,""acid""/NOUN,""omega-3FAs""/NOUN,""Docosahexaenoic""/NOUN,""acid""/NOUN,""DHA""/NOUN,""Eicosapentanoic""/NOUN,""acid""/NOUN,""EPA""/PROPN,""active""/ADJ,""ingredient""/NOUN,""fish""/NOUN,""oil""/NOUN,""larger""/ADJ,""health""/NOUN,""benefit""/NOUN,""various""/ADJ,""disease""/NOUN,""including""/VERB,""cardiovascular""/ADJ,""neurodegenerative""/ADJ,""cancer""/NOUN,""bone""/NOUN,""disease""/NOUN"
0.0,"""Ginger""/NOUN,""exerts""/VERB,""protective""/ADJ,""effect""/NOUN,""obesity""/NOUN,""complication""/NOUN"
0.0,"""Body""/NOUN,""weight""/NOUN,""gain""/NOUN,""food""/NOUN,""consumption""/NOUN,""efficiency""/NOUN,""food""/NOUN,""utilization""/NOUN,""significantly""/ADV,""reduced""/VERB,""male""/ADJ,""0.1""/NUM,""dose""/NOUN,""group""/NOUN,""animal""/NOUN,""sex""/NOUN,""group""/NOUN,""change""/NOUN,""hematology""/NOUN,""clinical""/ADJ,""chemistry""/NOUN,""urinalysis""/NOUN,""parameter""/NOUN,""indicative""/ADJ,""renal""/ADJ,""damage""/NOUN"
0.0,"""Almond""/NOUN,""kernel""/NOUN,""contain""/VERB,""phytochemical""/ADJ,""positive""/ADJ,""health""/NOUN,""effect""/NOUN,""relation""/NOUN,""heart""/NOUN,""disease""/NOUN,""diabetes""/NOUN,""obesity""/NOUN"
0.0,"""Polyphenols""/NOUN,""coffee""/NOUN,""guava""/NOUN,""tea""/NOUN,""whortleberry""/NOUN,""olive""/NOUN,""oil""/NOUN,""propolis""/NOUN,""chocolate""/NOUN,""red""/ADJ,""wine""/NOUN,""grape""/NOUN,""seed""/NOUN,""cocoa""/NOUN,""reported""/VERB,""show""/NOUN,""anti-diabetic""/ADJ,""effect""/NOUN,""T2D""/NOUN,""patient""/NOUN,""increasing""/VERB,""glucose""/NOUN,""metabolism""/NOUN,""improving""/VERB,""vascular""/ADJ,""function""/NOUN,""well""/ADV,""reducing""/VERB,""insulin""/NOUN,""resistance""/NOUN,""HbA1c""/PROPN,""level""/NOUN"
0.0,"""The""/DET,""consumption""/NOUN,""natural""/ADJ,""polyphenol-rich""/ADJ,""food""/NOUN,""cocoa""/NOUN,""particular""/ADJ,""related""/VERB,""reduced""/VERB,""risk""/NOUN,""CVD""/NOUN,""including""/VERB,""coronary""/ADJ,""heart""/NOUN,""disease""/NOUN,""stroke""/NOUN"
0.0,"""Beer""/NOUN,""part""/NOUN,""protective""/ADJ,""diet""/NOUN,""contains""/VERB,""compound""/NOUN,""silicon""/NOUN,""hop""/NOUN,""could""/AUX,""play""/VERB,""major""/ADJ,""role""/NOUN,""preventing""/VERB,""brain""/NOUN,""disorder""/NOUN"
1.0,"""The""/DET,""cause""/NOUN,""gastrointestinal""/ADJ,""perforation""/NOUN,""collagen""/NOUN,""disease""/NOUN,""reported""/VERB,""functional""/ADJ,""gastrointestinal""/ADJ,""disorder""/NOUN,""collagen""/NOUN,""disease""/NOUN,""like""/ADP,""amyloidosis""/NOUN,""gastrointestinal""/ADJ,""infection""/NOUN,""immunocompromised""/VERB,""patient""/NOUN,""side""/NOUN,""effect""/NOUN,""medication""/NOUN,""steroid""/NOUN,""NSAIDs""/PROPN,""MTX""/PROPN"
0.0,"""Improving""/VERB,""overall""/ADJ,""household""/NOUN,""living""/NOUN,""condition""/NOUN,""increasing""/VERB,""maternal""/ADJ,""education""/NOUN,""delaying""/VERB,""childbearing""/NOUN,""introducing""/VERB,""iron""/NOUN,""rich""/ADJ,""food""/NOUN,""six""/NUM,""month""/NOUN,""age""/NOUN,""may""/AUX,""reduce""/VERB,""likelihood""/NOUN,""anaemia""/NOUN,""toddlerhood""/NOUN"
0.0,"""Chicken""/NOUN,""protein""/NOUN,""hydrolysate""/NOUN,""CPHs""/NOUN,""generated""/VERB,""rest""/NOUN,""raw""/ADJ,""material""/NOUN,""enzymatic""/ADJ,""hydrolysis""/NOUN,""using""/VERB,""Corolase""/PROPN,""PP""/PROPN,""Alcalase""/PROPN,""shown""/VERB,""reduce""/VERB,""inflammation""/NOUN,""stimulate""/VERB,""hepatic""/ADJ,""mitochondrial""/ADJ,""fatty""/ADJ,""acid""/NOUN,""oxidation""/NOUN,""high-fat-fed""/ADJ,""mouse""/NOUN"
0.0,"""A""/DET,""Mediterranean""/ADJ,""diet""/NOUN,""MeDi""/PROPN,""style""/NOUN,""reported""/VERB,""associated""/VERB,""lower""/ADJ,""degree""/NOUN,""inflammation""/NOUN,""biomarkers""/NOUN,""protective""/ADJ,""role""/NOUN,""cardiovascular""/ADJ,""cerebrovascular""/ADJ,""event""/NOUN"
0.0,"""Components""/NOUN,""ginger""/NOUN,""Zingiber""/PROPN,""officinale""/NOUN,""extract""/NOUN,""described""/VERB,""potential""/ADJ,""new""/ADJ,""drug""/NOUN,""candidate""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""AD""/NOUN,""able""/ADJ,""interact""/NOUN,""several""/ADJ,""molecular""/ADJ,""target""/NOUN,""related""/VERB,""AD""/NOUN,""treatment""/NOUN"
1.0,"""Peanut""/NOUN,""allergy""/NOUN,""affect""/VERB,""1.4-4.5""/NUM,""North""/ADJ,""American""/ADJ,""child""/NOUN,""increased""/VERB,""prevalence""/NOUN,""past""/ADJ,""20""/NUM,""year""/NOUN,""often""/ADV,""diagnosed""/VERB,""early""/ADJ,""life""/NOUN,""outgrown""/VERB,""fewer""/ADJ,""20-32""/NUM,""child""/NOUN,""age""/NOUN,""6""/NUM"
0.0,"""Selective""/ADJ,""nutrition""/NOUN,""therapy""/NOUN,""ASD""/NOUN,""brain""/NOUN,""function""/NOUN,""show""/VERB,""improvement""/NOUN,""behavioral""/ADJ,""change""/NOUN,""reduction""/NOUN,""malnutrition""/NOUN,""seemingly""/ADV,""associated""/VERB,""allergy""/NOUN,""food""/NOUN,""intolerance""/NOUN,""gluten""/NOUN"
1.0,"""Alloxan""/PROPN,""ALX""/PROPN,""food-additive""/ADJ,""intaken""/NOUN,""daily""/ADJ,""flour""/NOUN,""cause""/VERB,""diabetes""/NOUN,""genotoxicity""/NOUN,""inducing""/VERB,""chromosomal-aberration""/NOUN,""DNA-damage""/NOUN"
0.0,"""Numerous""/ADJ,""animal""/NOUN,""vitro""/X,""study""/NOUN,""provided""/VERB,""evidence""/NOUN,""relation""/NOUN,""garlic""/NOUN,""intake""/NOUN,""cancer""/NOUN,""risk""/NOUN,""reduction""/NOUN"
0.0,"""Quercetin""/NOUN,""major""/ADJ,""polyphenolic""/ADJ,""flavonoid""/NOUN,""found""/VERB,""food""/NOUN,""product""/NOUN,""including""/VERB,""berry""/NOUN,""apple""/NOUN,""cauliflower""/NOUN,""tea""/NOUN,""cabbage""/NOUN,""nut""/NOUN,""onion""/NOUN,""traditionally""/ADV,""treated""/VERB,""anticancer""/NOUN,""antiviral""/ADJ,""used""/VERB,""treatment""/NOUN,""allergic""/ADJ,""metabolic""/ADJ,""inflammatory""/ADJ,""disorder""/NOUN,""eye""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""arthritis""/NOUN"
1.0,"""Exposure""/NOUN,""wheat""/NOUN,""flour""/NOUN,""guar""/NOUN,""gum""/NOUN,""well-known""/ADJ,""cause""/VERB,""occupational""/ADJ,""respiratory""/ADJ,""allergy""/NOUN,""among""/ADP,""worker""/NOUN,""food""/NOUN,""processing""/NOUN,""industry""/NOUN"
0.0,"""Some""/DET,""study""/NOUN,""shown""/VERB,""potential""/ADJ,""role""/NOUN,""grape""/NOUN,""wine""/NOUN,""slowing""/VERB,""cognitive""/ADJ,""decline""/NOUN,""effect""/NOUN,""aging""/NOUN"
1.0,"""Severe""/ADJ,""allergy""/NOUN,""fruit""/NOUN,""mediated""/VERB,""7""/NUM,""kDa""/NOUN,""allergen""/NOUN,""belonging""/VERB,""gibberellin-regulated""/ADJ,""protein""/NOUN,""GRP""/PROPN,""family""/NOUN,""known""/VERB,""associated""/VERB,""Cupressaceae""/PROPN,""pollinosis""/NOUN"
0.0,"""Myrciaria""/PROPN,""cauliflora""/PROPN,""jaboticaba""/PROPN,""edible""/ADJ,""fruit""/NOUN,""common""/ADJ,""Brazil""/PROPN,""used""/VERB,""treating""/VERB,""respiratory""/ADJ,""disease""/NOUN,""including""/VERB,""chronic""/ADJ,""tonsillitis""/NOUN,""asthma""/NOUN"
0.0,"""Honey-bee""/ADJ,""pollen""/NOUN,""mix""/NOUN,""HBM""/PROPN,""formulation""/NOUN,""claimed""/VERB,""effective""/ADJ,""treatment""/NOUN,""asthma""/NOUN,""bronchitis""/NOUN,""cancer""/NOUN,""peptic""/NOUN,""ulcer""/NOUN,""colitis""/NOUN,""various""/ADJ,""type""/NOUN,""infection""/NOUN,""including""/VERB,""hepatitis""/NOUN,""B""/NOUN,""rheumatism""/NOUN,""herb""/NOUN,""dealer""/NOUN,""northeast""/ADJ,""Turkey""/PROPN"
0.0,"""Staphylococcus""/NOUN,""aureus""/NOUN,""leading""/VERB,""cause""/NOUN,""clinical""/ADJ,""mastitis""/NOUN,""associated""/VERB,""persistent""/ADJ,""subclinical""/ADJ,""infection""/NOUN,""ewe""/NOUN,""significantly""/ADV,""compromising""/VERB,""quality""/NOUN,""quantity""/NOUN,""milk""/NOUN,""production""/NOUN"
1.0,"""High-salt""/NOUN,""HS""/NOUN,""diet""/NOUN,""associated""/VERB,""hypertension""/NOUN,""cardiac""/ADJ,""remodelling""/NOUN"
0.0,"""The""/DET,""phenolic""/ADJ,""compound""/NOUN,""extra-virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""act""/NOUN,""various""/ADJ,""level""/NOUN,""protect""/VERB,""individual""/ADJ,""cardiovascular""/ADJ,""neurodegenerative""/ADJ,""disease""/NOUN,""cancer""/NOUN,""osteoporosis""/NOUN,""among""/ADP,""others""/NOUN"
0.0,"""Although""/ADP,""several""/ADJ,""study""/NOUN,""showed""/VERB,""risk""/NOUN,""rheumatoid""/ADJ,""arthritis""/NOUN,""RA""/NOUN,""inversely""/ADV,""associated""/VERB,""consumption""/NOUN,""n-3""/NUM,""fatty""/NOUN,""acid""/NOUN,""one""/NUM,""study""/NOUN,""showing""/VERB,""olive""/NOUN,""oil""/NOUN,""may""/AUX,""protective""/ADJ,""role""/NOUN,""yet""/ADV,""confirmed""/VERB"
0.0,"""Evidence""/NOUN,""association""/NOUN,""Mediterranean""/ADJ,""diet""/NOUN,""pregnancy""/NOUN,""childhood""/NOUN,""asthma""/NOUN,""allergy""/NOUN,""related""/VERB,""outcome""/NOUN,""conflicting""/VERB"
0.0,"""Using""/VERB,""Arctic""/ADJ,""charr""/NOUN,""Salvelinus""/PROPN,""alpinus""/PROPN,""model""/NOUN,""specie""/NOUN,""hypothesized""/VERB,""skin""/NOUN,""redness""/NOUN,""allocation""/NOUN,""carotenoid""/NOUN,""skin""/NOUN,""muscle""/NOUN,""redness""/NOUN,""ratio""/NOUN,""positively""/ADV,""negatively""/ADV,""associated""/VERB,""parasite""/NOUN,""using""/VERB,""fish""/NOUN,""intermediate""/ADJ,""final""/ADJ,""host""/NOUN,""respectively""/ADV"
0.0,"""iii""/PROPN,""evaluate""/VERB,""extent""/NOUN,""candidate""/NOUN,""aetiological""/ADJ,""factor""/NOUN,""mitochondrial""/ADJ,""complex""/NOUN,""I""/NOUN,""inhibitor""/NOUN,""annonacin""/NOUN,""contained""/VERB,""fruit""/NOUN,""leaf""/NOUN,""tropical""/ADJ,""plant""/NOUN,""Annona""/PROPN,""muricata""/PROPN,""soursop""/NOUN,""play""/NOUN,""role""/NOUN,""neurological""/ADJ,""syndrome""/NOUN"
0.0,"""The""/DET,""result""/NOUN,""indicate""/VERB,""grape""/NOUN,""soybean""/NOUN,""green""/ADJ,""tea""/NOUN,""garlic""/NOUN,""olive""/NOUN,""pomegranate""/NOUN,""effective""/ADJ,""plant""/NOUN,""colon""/NOUN,""cancer""/NOUN"
0.0,"""Many""/ADJ,""viral""/ADJ,""pathogen""/NOUN,""fish""/NOUN,""e.g""/NOUN,""infectious""/ADJ,""salmon""/NOUN,""anaemia""/NOUN,""viral""/ADJ,""haemorrhagic""/ADJ,""septicaemia""/NOUN,""shrimp""/NOUN,""e.g""/NOUN,""white""/ADJ,""spot""/NOUN,""syndrome""/NOUN,""virus""/NOUN,""affect""/VERB,""large""/ADJ,""proportion""/NOUN,""global""/ADJ,""production""/NOUN,""key""/NOUN,""susceptible""/ADJ,""specie""/NOUN"
0.0,"""Mulberry""/PROPN,""Morus""/PROPN,""alba""/PROPN,""L.""/PROPN,""leaf""/NOUN,""widely""/ADV,""used""/VERB,""herbal""/ADJ,""tea""/NOUN,""prevent""/VERB,""heat""/NOUN,""stroke""/NOUN"
0.0,"""Virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""key""/NOUN,""component""/NOUN,""Mediterranean""/ADJ,""Diet""/PROPN,""MDiet""/PROPN,""recognised""/VERB,""beneficial""/ADJ,""effect""/NOUN,""metabolism""/NOUN,""cardiovascular""/ADJ,""health""/NOUN,""may""/AUX,""decrease""/VERB,""risk""/NOUN,""osteoporotic""/ADJ,""fracture""/NOUN"
0.0,"""New""/ADJ,""evidence""/NOUN,""show""/VERB,""gluten-free""/ADJ,""diet""/NOUN,""may""/AUX,""beneficial""/ADJ,""patient""/NOUN,""gastrointestinal""/ADJ,""symptom""/NOUN,""symptom""/NOUN,""commonly""/ADV,""found""/VERB,""patient""/NOUN,""IBS""/PROPN"
0.0,"""The""/DET,""preventive""/ADJ,""effect""/NOUN,""high-dose""/ADJ,""9""/NUM,""regular-fish""/ADJ,""oil""/NOUN,""FO""/NOUN,""bone""/NOUN,""loss""/NOUN,""aging""/NOUN,""demonstrated""/VERB,""effect""/NOUN,""low-dose""/ADJ,""1""/NUM,""highly""/ADV,""purified""/VERB,""concentrated""/ADJ,""FO""/PROPN,""CFO""/PROPN,""elucidated""/VERB"
0.0,"""Higher""/ADJ,""score""/NOUN,""meat-convenience""/NOUN,""dietary""/ADJ,""pattern""/NOUN,""high""/ADJ,""intake""/NOUN,""deep-fried""/VERB,""processed""/VERB,""food""/NOUN,""sauce""/NOUN,""sugar-added""/ADJ,""beverage""/NOUN,""meat""/NOUN,""organ""/NOUN,""meat""/NOUN,""instant""/ADJ,""noodle""/NOUN,""rice""/NOUN,""flour""/NOUN,""cooked""/VERB,""oil""/NOUN,""egg""/NOUN,""association""/NOUN,""component""/NOUN,""dyslipidemia""/NOUN,""abnormal""/ADJ,""FPG""/PROPN"
0.0,"""Thus""/ADV,""anti-inflammatory""/ADJ,""drug""/NOUN,""asymptomatic""/ADJ,""initial""/ADJ,""phase""/NOUN,""could""/AUX,""slow""/VERB,""AD""/NOUN,""progression""/NOUN,""provided""/VERB,""enter""/VERB,""brain""/NOUN"
0.0,"""Acorn""/PROPN,""obtained""/VERB,""Quercus""/PROPN,""liaotungensis""/PROPN,""Koidz""/PROPN,""tree""/NOUN,""consumed""/VERB,""Chinese""/ADJ,""folk""/NOUN,""medicine""/NOUN,""treatment""/NOUN,""diarrhea""/NOUN,""abdominal""/ADJ,""pain""/NOUN,""inflammation""/NOUN,""also""/ADV,""strong""/ADJ,""antioxidant""/ADJ,""activity""/NOUN,""utilized""/VERB,""treatment""/NOUN,""diabetes""/NOUN,""China""/PROPN"
1.0,"""Sensitization""/NOUN,""inhaled""/VERB,""wheat""/NOUN,""flour""/NOUN,""may""/AUX,""lead""/VERB,""occupational""/ADJ,""rhinitis""/NOUN,""and""/CCONJ,""/""/SYM,""or""/CCONJ,""asthma""/NOUN"
0.0,"""Allium""/NOUN,""hirtifolium""/NOUN,""Boiss""/PROPN,""Astragalus""/PROPN,""hamosus""/PROPN,""L.""/PROPN,""mentioned""/VERB,""Iranian""/ADJ,""traditional""/ADJ,""medicine""/NOUN,""documentation""/NOUN,""therapy""/NOUN,""kind""/NOUN,""dementia""/NOUN,""feature""/NOUN,""symptom""/NOUN,""similar""/ADJ,""Alzheimer""/PROPN,""disease""/NOUN,""AD""/NOUN"
0.0,"""The""/DET,""Mediterranean""/ADJ,""diet""/NOUN,""rich""/ADJ,""fruit""/NOUN,""vegetable""/NOUN,""legume""/NOUN,""olive""/NOUN,""oil""/NOUN,""regular""/ADJ,""fish""/NOUN,""consumption""/NOUN,""low""/ADJ,""consumption""/NOUN,""dairy""/NOUN,""product""/NOUN,""meat""/NOUN,""shown""/VERB,""reduce""/VERB,""incidence""/NOUN,""mild""/ADJ,""cognitive""/ADJ,""impairment""/NOUN,""MCI""/PROPN,""probably""/ADV,""conversion""/NOUN,""MCI""/PROPN,""dementia""/NOUN"
0.0,"""Fruit""/NOUN,""vegetable""/NOUN,""intake""/NOUN,""reported""/VERB,""one""/NUM,""significant""/ADJ,""protective""/ADJ,""factor""/NOUN,""development""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""CVD""/NOUN"
0.0,"""Caffeic""/NOUN,""acid""/NOUN,""CA""/NOUN,""shown""/VERB,""neuroprotection""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""cerebral""/ADJ,""ischaemia""/NOUN,""however""/ADV,""unclear""/ADJ,""whether""/ADP,""CA""/PROPN,""confers""/VERB,""neuroprotection""/NOUN,""alpha-synuclein-induced""/ADJ,""PD""/NOUN,""model""/NOUN"
1.0,"""Chickpea""/NOUN,""Cicer""/NOUN,""arietinum""/NOUN,""allergy""/NOUN,""frequently""/ADV,""reported""/VERB,""particularly""/ADV,""Spain""/PROPN,""India""/PROPN"
1.0,"""Cyanidin-3-glucoside""/PROPN,""C3G""/PROPN,""black""/ADJ,""rice""/NOUN,""reported""/VERB,""hypoglycemic""/ADJ,""effect""/NOUN,""anti-osteoporosis""/ADJ,""effect""/NOUN,""diabetic""/ADJ,""rat""/NOUN"
0.0,"""Nuts""/NOUN,""appreciable""/ADJ,""antioxidant""/ADJ,""load""/NOUN,""evidence""/NOUN,""positive""/ADJ,""effect""/NOUN,""several""/ADJ,""chronic""/ADJ,""disease""/NOUN,""incidence""/NOUN,""death""/NOUN,""rate""/NOUN"
1.0,"""Allergic""/ADJ,""reaction""/NOUN,""wheat""/NOUN,""may""/AUX,""caused""/VERB,""ingestion""/NOUN,""wheat""/NOUN,""containing""/VERB,""food""/NOUN,""inhalation""/NOUN,""flour""/NOUN,""Bakers""/NOUN,""asthma""/NOUN"
0.0,"""Although""/ADP,""crotonaldehyde""/NOUN,""CR""/NOUN,""abundant""/ADJ,""alpha""/NOUN,""beta-unsaturated""/ADJ,""aldehyde""/NOUN,""mainstream""/NOUN,""cigarette""/NOUN,""smoke""/NOUN,""MCS""/NOUN,""cardiovascular""/ADJ,""toxicity""/NOUN,""inhaled""/VERB,""CR""/NOUN,""largely""/ADV,""unexplored""/ADJ"
1.0,"""A""/DET,""high""/ADJ,""percentage""/NOUN,""total""/ADJ,""calorie""/NOUN,""ultra-processed""/VERB,""food""/NOUN,""associated""/VERB,""several""/ADJ,""cardiovascular""/ADJ,""disease""/NOUN,""risk""/NOUN,""factor""/NOUN"
0.0,"""In""/ADP,""review""/NOUN,""discus""/NOUN,""clinical""/ADJ,""study""/NOUN,""evaluating""/VERB,""effect""/NOUN,""fruit""/NOUN,""fruit""/NOUN,""juice""/NOUN,""intake""/NOUN,""hyperuricaemia""/NOUN,""gout""/NOUN,""propose""/VERB,""potential""/ADJ,""mechanism""/NOUN,""fruit""/NOUN,""may""/AUX,""influence""/VERB,""urate""/ADJ,""level""/NOUN"
0.0,"""Opioid""/ADJ,""drug""/NOUN,""widely""/ADV,""used""/VERB,""treat""/VERB,""chronic""/ADJ,""pain""/NOUN,""misuse""/NOUN,""lead""/NOUN,""tolerance""/NOUN,""dependence""/NOUN,""addiction""/NOUN,""created""/VERB,""significant""/ADJ,""public""/ADJ,""health""/NOUN,""problem""/NOUN"
1.0,"""In""/ADP,""last""/ADJ,""decade""/NOUN,""several""/ADJ,""theory""/NOUN,""investigating""/VERB,""cause""/NOUN,""neurodegenerative""/ADJ,""disease""/NOUN,""formulated""/VERB,""condition""/NOUN,""risk""/NOUN,""factor""/NOUN,""contribute""/VERB,""described""/VERB,""gut-brain""/ADJ,""axis""/NOUN,""hypothesis""/NOUN,""stress""/NOUN,""unbalanced""/ADJ,""diet""/NOUN,""drug""/NOUN,""impact""/NOUN,""altering""/VERB,""microbiota""/NOUN,""composition""/NOUN,""contributes""/VERB,""dysbiosis""/NOUN"
0.0,"""Tropical""/ADJ,""food""/NOUN,""seaweed""/VERB,""tropical""/ADJ,""fruit""/NOUN,""including""/VERB,""indigenous""/ADJ,""fruit""/NOUN,""Davidson""/PROPN,""plum""/NOUN,""effective""/ADJ,""reducing""/VERB,""sign""/NOUN,""metabolic""/ADJ,""syndrome""/NOUN,""rat""/NOUN,""well""/ADV,""reducing""/VERB,""degeneration""/NOUN,""bone""/NOUN,""cartilage""/NOUN,""altering""/VERB,""gut""/NOUN,""microbiome""/NOUN"
1.0,"""Flour""/NOUN,""mill""/NOUN,""worker""/NOUN,""high""/ADJ,""risk""/NOUN,""developing""/VERB,""respiratory""/ADJ,""symptom""/NOUN,""due""/ADJ,""exposure""/NOUN,""flour""/NOUN,""dust""/NOUN,""working""/VERB,""environment""/NOUN"
0.0,"""Components""/NOUN,""germ""/NOUN,""layer""/NOUN,""bran""/NOUN,""Brown""/PROPN,""rice""/NOUN,""BR""/NOUN,""help""/VERB,""maintain""/VERB,""good""/ADJ,""health""/NOUN,""prevent""/VERB,""AD""/NOUN"
1.0,"""Diacetyl-containing""/VERB,""butter""/NOUN,""flavor""/NOUN,""identified""/VERB,""cause""/NOUN,""outbreak""/NOUN,""bronchiolitis""/NOUN,""obliterans""/NOUN,""BO""/NOUN,""lung""/NOUN,""disease""/NOUN,""popcorn-plant""/NOUN,""worker""/NOUN"
0.0,"""Piscine""/NOUN,""orthoreovirus""/NOUN,""PRV-1""/NOUN,""cause""/VERB,""heart""/NOUN,""skeletal""/ADJ,""muscle""/NOUN,""inflammation""/NOUN,""HSMI""/PROPN,""farmed""/VERB,""Atlantic""/ADJ,""salmon""/NOUN"
0.0,"""Xylitol""/PROPN,""potential""/ADJ,""cystic""/NOUN,""fibrosis""/NOUN,""treatment""/NOUN,""lower""/ADJ,""salt""/NOUN,""concentration""/NOUN,""airway""/NOUN,""surface""/NOUN,""liquid""/NOUN,""enhances""/VERB,""innate""/ADJ,""immunity""/NOUN,""human""/ADJ,""airway""/NOUN"
0.0,"""Flavanoids""/PROPN,""cocoa""/NOUN,""plant""/NOUN,""may""/AUX,""ameliorate""/VERB,""insulin""/NOUN,""resistance""/NOUN,""improving""/VERB,""endothelial""/ADJ,""function""/NOUN,""altering""/VERB,""glucose""/NOUN,""metabolism""/NOUN,""reducing""/VERB,""oxidative""/ADJ,""stress""/NOUN"
0.0,"""Green""/ADJ,""tea""/NOUN,""Camellia""/NOUN,""sinensis""/NOUN,""play""/VERB,""neuroprotective""/ADJ,""role""/NOUN,""different""/ADJ,""neurodegenerative""/ADJ,""condition""/NOUN,""memory""/NOUN,""deficit""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""AD""/NOUN"
0.0,"""This""/DET,""led""/VERB,""double""/ADJ,""burden""/NOUN,""malnutrition""/NOUN,""DBM""/PROPN"
0.0,"""Cocoa""/NOUN,""rich""/ADJ,""source""/NOUN,""dietary""/ADJ,""polyphenols""/NOUN,""demonstrated""/VERB,""cardioprotective""/ADJ,""effect""/NOUN,""adult""/NOUN,""without""/ADP,""diabetes""/NOUN"
1.0,"""Antioxidants""/NOUN,""phlorotannins""/NOUN,""ascorbic""/ADJ,""acid""/NOUN,""tocopherol""/NOUN,""carotenoid""/NOUN,""red""/ADJ,""algae""/NOUN,""showed""/VERB,""toxicity""/NOUN,""cancer""/NOUN,""cell""/NOUN,""without""/ADP,""side""/NOUN,""effect""/NOUN"
0.0,"""Turmeric""/PROPN,""Curcuma""/PROPN,""longa""/PROPN,""traditionally""/ADV,""used""/VERB,""treat""/NOUN,""pain""/NOUN,""fever""/NOUN,""allergic""/ADJ,""inflammatory""/ADJ,""disease""/NOUN,""bronchitis""/NOUN,""arthritis""/NOUN,""dermatitis""/NOUN"
0.0,"""It""/PRON,""hypothesized""/VERB,""decreased""/VERB,""advanced""/ADJ,""glycation""/NOUN,""end""/NOUN,""product""/NOUN,""AGEs""/NOUN,""level""/NOUN,""could""/AUX,""affect""/VERB,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""mellitus""/NOUN,""T2DM""/NOUN,""remission""/NOUN,""newly""/ADV,""diagnosed""/VERB,""patient""/NOUN,""consumption""/NOUN,""two""/NUM,""healthy""/ADJ,""diet""/NOUN"
0.0,"""Citrus""/PROPN,""unshiu""/PROPN,""Rutaceae""/PROPN,""easy-peeling""/ADJ,""citrus""/NOUN,""fruit""/NOUN,""used""/VERB,""traditional""/ADJ,""Korean""/ADJ,""medicine""/NOUN,""improving""/VERB,""skin""/NOUN,""elasticity""/NOUN,""relieving""/VERB,""fatigue""/NOUN,""cough""/NOUN,""preventing""/VERB,""bronchitis""/NOUN,""flu""/NOUN,""various""/ADJ,""cancer""/NOUN"
0.0,"""We""/PRON,""report""/VERB,""case""/NOUN,""IgE-mediated""/VERB,""hypersensitivity""/NOUN,""lemon""/NOUN,""seed""/NOUN"
0.0,"""Fish""/NOUN,""oil""/NOUN,""rich""/ADJ,""eicosapentaenoic""/NOUN,""acid""/NOUN,""EPA""/NOUN,""docosahexaenoic""/NOUN,""acid""/NOUN,""DHA""/NOUN,""reduces""/VERB,""disease""/NOUN,""activity""/NOUN,""patient""/NOUN,""CD""/NOUN,""raised""/VERB,""laboratory""/NOUN,""marker""/NOUN,""inflammation""/NOUN,""healthy""/ADJ,""subject""/NOUN,""alters""/VERB,""PBMC""/PROPN,""function""/NOUN"
1.0,"""Milk""/NOUN,""often""/ADV,""seen""/VERB,""potential""/ADJ,""promotor""/NOUN,""atherosclerosis""/NOUN,""coronary""/ADJ,""heart""/NOUN,""disease""/NOUN,""source""/NOUN,""cholesterol""/NOUN,""saturated""/VERB,""fatty""/ADJ,""acid""/NOUN"
0.0,"""Cell""/NOUN,""culture""/NOUN,""study""/NOUN,""suggest""/VERB,""phytoestrogens""/NOUN,""abundant""/ADJ,""soy""/NOUN,""product""/NOUN,""tempe""/NOUN,""tofu""/NOUN,""could""/AUX,""protect""/VERB,""cognitive""/ADJ,""decline""/NOUN"
0.0,"""In""/ADP,""Gaza""/PROPN,""Strip""/PROPN,""1.4""/NUM,""million""/NUM,""Palestinians""/PROPN,""reside""/VERB,""high""/ADJ,""prevalence""/NOUN,""anemia""/NOUN,""multiple""/ADJ,""micronutrient""/NOUN,""deficiency""/NOUN,""MNDs""/NOUN,""including""/VERB,""iron""/NOUN,""zinc""/NOUN,""vitamin""/NOUN,""A""/NOUN,""B""/NOUN"
