sentence,label
herbrecht denning dw patterson tf et al voricozole versus amphotericin primary therapy invasive aspergillosis,0
granuloma inguile donovanosis treatment granuloma inguile donovanosis caused calymmatobacterium granulomatis,1
ussery fm iii gibson sr conklin rh et al intravitreal ganciclovir treatment aids associated cytomegalovirus retinitis,0
on cytology found cancer cell ascites ovarian mucinous adenocarcinomas hnf alpha positive tumor cell ascites type ovarian carcinoma negative hnf alpha,0
the scn sends information hypothalamic nucleus pineal gland modulate body temperature production hormone cortisol melatonin,1
in five false negative case dysplasia histological follow shown three case cin iii two carcinoma situ one severe dysplasia one case cin ii moderate dysplasia one case cin mild dysplasia,0
the lack effect fluoride xylitol plaque acid metabolism attributed variability dental plaque low concentration active ingredient reaching plaque,0
we report patient familial adenomatous polyposis developed dysplasia large exophytic hyperplastic gastric tumor appeared arise background diffuse fundic gland polyposis presented anemia hypoalbuminemia proteinlosing enteropathy,1
especially concomitant use methotrexate may lead severe even fatal liver hepatotoxicity,1
like osteoporosis osteopenia occurs frequently postmenopausal woman result loss estrogen,1
high dos temozolomide high grade gliomas yeld low toxicity result comparable standard dos,0
clinical laboratory examitions patient chronic dermatoses eczema neurodermatitis psoriasis pemphigus etc revealed secondary candidal involvement of the skin and mucosa,1
tardive dyskinesia td common side effect long term medication with typical neuroleptics,1
these result suggest two provocative test corory spasm involve acetylcholine ergonovine clinically useful diagnosis vasospastic angi testing intracorory ergonovine needed spontaneous focal corory spasm relieved intracorory injection acetylcholine,0
commentary in diverse group patient equally diverse risk seizure recurrence marson colleague compared early deferred aed treatment first seizure early diagnosis epilepsy,1
cost effectiveness pregabalin magement neuropathic pain associated diabetic peripheral neuropathy postherpetic neuralgia cadian perspective,0
owing effect stomach lining manufacturer recommend people peptic ulcers mild diabetes gastritis seek medical advice using aspirin,0
pellecchia mt scala perretti de michele santoro filla et al cerebellar ataxia associated subclinical celiac disease responding gluten free diet,0
in patient malignt pleural mesothelioma radiotherapy useful palliation symptom chest pain painful mass,1
birt hogg dube syndrome birt hogg dube syndrome bhds autosomal domint multisystem disorder characterized cutaneous triad fibrofolliculomas trichodiscomas acrochordons development spontaneous pneumothorax association lung cyst predisposition rel neoplasm,1
grd stop grease source,0
depending breslow depth primary melanoma sentinel lymph node biopsy considered standard care staging cutaneous melanoma one important prognostic factor,0
pentobarbital induced coma advocated patient acute liver failure refractory mannitol,0
woman th week gestation referred for treatment of hypothyroidism after she underwent radioablation of the thyroid during the th week gestation,0
patients migraine respond placebo well patient tension headache post traumatic headache headache associated hypertension,0
rcc resistant chemotherapy radiotherapy case respond well immunotherapy interleukin interferon alpha biologic targeted therapy,0
these disorder include inflammatory arteriopathies collagen vascular disease takayasu disease neurovascular syphilis well noninflammatory arteriopathies arterial dissection fibromuscular dysplasia moyamoya disease cadasil cerebral autosomal domint arteriopathy with subcortical infarcts leukoencephalopathy radiation vasculopathy vasospasm sah,0
skin biopsy eight patient drug induced dermatitis compared skin biopsy patient developing skin lesions acute graft versus host reaction andor drug induced reaction bone marrow transplantation,1
drug alcohol dependence possible increased frequency benzodiazepine tolerance dependence patient dependent drugs alcohol use caution,1
the use intermediate high purity factor viii product treatment von willebrand disease,0
the alysis data primarily focused attack type headache migraine cluster headache episodic tension type headache chronic daily headache chronic tension type headache migraine combined tension type headache,0
at clinical level however individual attribute fm trauma perceived disability self reported pain life interference affective distress patient idiopathic onset,1
maximum velocity amplitude repetitive per second degree saccadic eye movement quantitatively assessed minute intravenous edrophonium chloride diagnostic test myasthenia gravis,0
chronic migraine common form disabling headache presenting headache subspecialty practice,0
cardiology valvular abnormality associated familial hypercholesterolemia,0
in contrast previous study metabolite ibuprofen reparixin enhance inflammation model,0
rubin yee jp ruoff comparison long term safety ketorolac tromethamine aspirin treatment chronic pain,0
an affective model suggests nicotine dependence related individual tendency experience negative affect expectation nicotine use would ameliorate affect,1
mutations lcam gene responsible four related disorder linked hydrocephalushsas hydrocephalus result stenosis aqueduct sylvius masa mental retardation aphasia shuffling gait adducted thumb syndrome linked complicated spastic paraplegia type spg linked agenesis corpus callosum acc,1
fetal warfarin syndrome fws warfarin coumadin embryopathy rare condition result fetal exposure materl ingestion warfarin pregncy,1
note physician important information result control clinical trial flucozole vs amphotericin suppression cryptococcal meningitis,0
smzl characterized indolent clinical course previous report described smzl bilateral rel invasion,1
these case highlight importance considering ptld differential diagnosis lymphadenopathy fever post asct,0
fixed dose oral ximelagatran adjusted dose warfarin nonvalvular atrial fibrillation requiring long term anticoagulation therapy mean month outcomes event rate per difference patient ci ximelagatran warfarin any stroke ischemic hemorrhagic systemic embolism myocardial infarction,0
palmer dg ferry dg gibbins bl et al ibuprofen diflunisal rheumatoid arthritis doubleblind comparative trial,0
