sentence,label
it reported joint effusion excessive accumulation joint fluid around joint related temporomandibular joint tmj disorder pain disk displacement,0
granuloma inguile donovanosis treatment granuloma inguile donovanosis caused calymmatobacterium granulomatis,0
in order determine mode antiviral action fragrant sumac extract added different time cell viruses viral infection cycle,0
bacillus anthracis gram positive bacillus causative agent anthrax,0
treatment gout flare oral use colchicine treatment gout flare recommended patient rel impairment receiving drug prevention gout flare,1
although phototoxicity photoallergenicity well demonstrated experimentally phototoxicity appear issue cinoxacin,0
primary end point included eating disorders inventory edi severity index bulimic condition binge clinical global impression cgi score number binge eating episode per week,0
combition various kind allergic reactions specific immediate type local reaction hypersensitivity slow type play role development acute appendicitis,0
the overnight dexamethasone test procedure choice screening cushing syndrome,0
in patient interl ophthalmoplegia awareness possibility pharmacologic mydriasis correct use topical pilocarpine testing preclude necessity neuroradiologic invasive diagnostic study even case atypical complex presentation,0
intra articular application placenta arthritis joints patient rheumatoid arthritis result significant improvement compared placebo,0
pasteurellosis audio disease caused infection bacteria genus pasteurella,0
conventiol amphotericin hiv infected adult diffuse pulmory extrathoracic dissemited coccidioidomycosis mgkg daily,1
if pregncy detected discontinue captopril soon possible,0
the important cause severe hyperthermia heatstroke neuroleptic syndrome malignt hyperthermia anesthesia,0
illingworth dr mevinolin plus colestipol therapy severe heterozygous familial hypercholesterolemia,1
the laterality cerebellar ataxia significantly correlated ai cerebellum patient sopca,0
however radiotherapy alone could resolve problem pathological fracture important complication spil metastases,0
intravenous flumazenil shown antagonize sedation impairment recall psychomotor impairment ventilatory depression produced benzodiazepine healthy human volunteer,1
long term regimen oral colchicine absolutely contraindicated patient advanced rel failure,0
strain haemonchus contortus cavr isolated australia found resistant ivermectin ivm mg kg anthelmintic failing significantly reduce worm burden,1
although effective treatment prevent seizure person epilepsy person frequent seizures lead brain damage disability diminished quality life,0
because concurrent hepatitis infection common may asymptomatic serum marker hepatitis see obtained,0
topical corticosteroids and oral antihistamines alleviate itching decrease size number lesion,1
the efficacy tranexamic acid patient hyperfibrinolysis shown randomized controlled trial patient dic secondary to acute promyelocytic leukemia showing resolution dic fewer bleeding complication comparison placebo,0
cowden syndrome cowden syndrome characterized facial trichilemmomas acral fibroma associated increased risk cancer breast thyroid gastrointestil tract,0
malathion lotion bug busting treatment head louse child outcome malathion bug busting rrr ci nnt ci live lice treatment abbreviations defined glossary rrr nnt ci calculated data article,1
with use cd monoclol antibody moab examined cd expression effect cd binding mm clonogenic colony mcc formation characterize il cd loop activity mm cd expressed plasmacytoid cell plasma cell dyscrasia pcd bone marrow bm biopsy tested mm waldenstrom macroglobulinemia wm plasma cell leukemia pcl of monoclol gammopathy undetermined significance,0
pencchio jl hong wk shapshay et al combition ci platinum bleomycin prior surgery andor radiotherapy compared radiotherapy alone treatment advanced squamous cell carcinoma head neck,1
this study prospectively evaluated accuracy dexamethasone and metyrapone tests determining cause cushing syndrome series unselected patient,0
conclusion in patient st elevation myocardial infarction enoxaparin reduced risk death nonfatal myocardial infarction increased risk major bleeding unfractioted heparin regardless type fibrinolytic agent used,1
of segmental bronchi showing bronchiectasis bronchography ct correctly identified bronchiectasis segment,0
common cause head injury motor vehicle traffic collision home occupatiol accidents fall assault,0
amyloid deposition encountered sample pilomatricoma indicating deposition amyloid nearly common calcification pilomatricoma,0
trichuriasis treatment trichuriasis caused trichuris trichiura whipworm,0
levine ds pruitt riff et al multi center double blind dose response trial colazide balsalazide disodium asacol mesalamine mild moderately active ulcerative colitis,1
iron deficiency anemia may require supplemental iron,1
more chronic cyclic pain particularly pain associated with dysmenorrhea dyspareunia menorrhagia suggests endometriosis adenomyosis,0
hewitt rg morse gd lawrence wd et al pharmacokinetics pharmacodymics granulocyte macrophage colony stimulating factor zidovudine patient aids severe aids related complex,1
the benefit coumadin therapy supported secondary alyses showing lower rate death vascular death mi unstable angi stroke revascularization patient receiving coumadin aspirin plus coumadin therapy receiving aspirin alone,1
the clinical applicability targeting proteasomes exemplified recent fda approval first proteasome inhibitor bortezomib for the treatment relapsedrefractory multiple myeloma,1
if malignt hyperthermia occurs discontinue anesthetic agents initiate iv dantrolene therapy conjunction supportive measure eg administering oxygen treating metabolic acidosis instituting cooling procedure maintain uriry output monitor serum electrolyte,0
the classic feature patient fully developed graves disease difficult overlook clinical feature thyrotoxicosis vary etiology disease sensitivity patient peripheral tissue,0
